message,severity,node,stamp,location
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.89533,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.88748,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.87997,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.87918,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.87111,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.8638,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.86351,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.85571,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.84804,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.84737,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.83932,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.83195,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.83158,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.82292,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.81611,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.80753,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.75936,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.75201,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.75189,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.74308,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.73561,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.73522,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.72778,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.71984,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.71922,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.71163,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.70381,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.70331,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.69531,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.6877,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.68727,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.67904,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.67212,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.67188,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.66375,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.65655,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.65549,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.64692,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.64008,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.63956,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.63189,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.62408,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.62376,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.6155,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.60761,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.60738,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.59937,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.59196,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.59126,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.58332,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.57589,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.57546,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.56754,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.55986,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.55936,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.55148,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.54394,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.54349,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.53519,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.52809,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.52757,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.5198,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.50329,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.42341,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.38364,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.37535,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.3681,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.36733,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.3599,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.35184,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.35157,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.34341,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.33543,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.31168,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.28816,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.28781,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.27897,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.27169,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.27132,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.26362,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.25614,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.25585,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.24728,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.24033,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.23942,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.23095,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.22399,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.2233,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.21556,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.20782,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.20746,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.19916,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.19198,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.19125,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.18372,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.17576,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.1755,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.16733,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.16004,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.15927,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.15182,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.14384,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.14367,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.13525,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.12787,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.12729,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.11986,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.11182,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.11144,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.10316,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224093.096,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.09547,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.08774,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.08005,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224093.06366,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224093.03937,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.99938,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.91968,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.91941,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.91142,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.90402,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.90333,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.89595,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.88799,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.88763,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.87914,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.87161,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.87123,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.86377,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.85585,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.85527,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.84737,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.83984,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.83943,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.831,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.82399,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.8235,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.81572,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.80755,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.80722,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.79935,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.79213,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.79187,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.78372,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.77568,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.77541,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.76738,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.76002,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.75925,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.75105,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.74387,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.74373,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.73566,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.72747,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.72737,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224092.71927,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224092.71196,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224092.71112,./src/turtle.cpp:update:260
